id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
535967,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,call,,,field recording,//xeno-canto.org/535967,https://xeno-canto.org/535967/download,XC535967-1664 Crypturellus cinereus (calls - VOZ IGUAL XC29550) Boca_do_Acre_AM_200516_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC535967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC535967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC535967-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC535967-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC535967-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC535967-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC535967-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:55,06:30,2016-05-20,2020-03-18,[],FCF01664- Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
493786,Crypturellus,cinereus,,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,,,field recording,//xeno-canto.org/493786,https://xeno-canto.org/493786/download,XC493786-Inhambu preta (Crypturellus cinereus-XENO) PORTO FRANCO  14-07-‎2019  ‏‎7e43.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493786-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493786-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493786-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493786-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493786-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493786-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493786-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:42,7:43,2019-07-14,2019-08-23,['Dysithamnus mentalis'],,no,no,no,,,no,,,44100
493784,Crypturellus,cinereus,,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",-6.3761,-47.1085,280,song,,,field recording,//xeno-canto.org/493784,https://xeno-canto.org/493784/download,XC493784-Inhambu preta talvez PORTO FRANCO  14-07-‎2019  ‏‎7e40.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493784-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493784-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493784-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493784-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493784-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493784-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/wave/XC493784-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,7:40,2019-07-14,2019-08-23,[],,no,no,no,,,no,,,44100
482180,Crypturellus,cinereus,,birds,Cinereous Tinamou,Dante Buzzetti,Brazil,"Rio Teles Pires,Parque Nacional do Juruena,Apiacás,Mato Grosso",-7.6152,-57.9503,125,song,,,field recording,//xeno-canto.org/482180,https://xeno-canto.org/482180/download,XC482180-Crypturellus cinereus DCB 614-3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC482180-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC482180-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC482180-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC482180-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC482180-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC482180-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC482180-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:50,7:00,2008-03-07,2019-06-18,[],DCB 614-3,no,no,no,,,no,,,44100
481243,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481243,https://xeno-canto.org/481243/download,XC481243-1144 Crypturellus cinereus (song)Manoa_CujubimRO_131114_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481243-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481243-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481243-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481243-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481243-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481243-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481243-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,06:00,2014-11-13,2019-06-14,[],FCF1144 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
481242,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481242,https://xeno-canto.org/481242/download,XC481242-1143 Crypturellus cinereus (song)Manoa_CujubimRO_121114_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481242-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481242-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481242-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481242-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481242-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481242-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481242-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:31,06:00,2014-11-12,2019-06-14,[],FCF1143 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
481241,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,song,,,field recording,//xeno-canto.org/481241,https://xeno-canto.org/481241/download,XC481241-1142 Crypturellus cinereus (song)_Manoa_CujubimRO_051114_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481241-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481241-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481241-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481241-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481241-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481241-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481241-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,06:00,2014-11-05,2019-06-14,[],FCF1142 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,48000
481239,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,110,call,,,field recording,//xeno-canto.org/481239,https://xeno-canto.org/481239/download,XC481239-1140 Crypturellus cinereus (call)Manoa_CujubimRO_131114_FIG.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481239-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481239-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481239-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC481239-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481239-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481239-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC481239-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,06:00,2014-11-13,2019-06-14,[],FCF1140 - Fonoteca Casa da Floresta.,no,no,unknown,,,no,,,48000
477771,Crypturellus,cinereus,,birds,Cinereous Tinamou,Dante Buzzetti,Brazil,"Rio Chandless,Parque Estadual Chandless,Manoel Urbano,Acre",-9.365,-69.934,180,song,,,field recording,//xeno-canto.org/477771,https://xeno-canto.org/477771/download,XC477771-Crypturellus cinereus DCB 601-4.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC477771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC477771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC477771-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC477771-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC477771-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC477771-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC477771-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:40,6:10,2008-02-16,2019-05-30,"['Brotogeris sanctithomae', 'Patagioenas plumbea', 'Hylophilus thoracicus', 'Aramides cajaneus']",DCB 601-4,no,no,no,,,no,,,44100
474813,Crypturellus,cinereus,,birds,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Rio Chandless - Parque Estadual Chandless, Manoel Urbano - Acre",-9.3657,-69.934,180,song,,,field recording,//xeno-canto.org/474813,https://xeno-canto.org/474813/download,XC474813-Crypturellus cinereus_Chandless_1151.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC474813-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC474813-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC474813-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC474813-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC474813-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC474813-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC474813-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:38,06:30,2019-05-07,2019-05-16,[],,no,no,no,,,no,,,48000
444542,Crypturellus,cinereus,,birds,Cinereous Tinamou,Bobby Wilcox,Brazil,"Cristalino Jungle Lodge-Francisco Trail, Alta Floresta, State of Mato Grosso",-9.5999,-55.9443,260,song,,,field recording,//xeno-canto.org/444542,https://xeno-canto.org/444542/download,XC444542-181028_4054 CITInamou 100ft Fran 0800 mp3 amp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC444542-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC444542-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC444542-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC444542-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC444542-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC444542-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC444542-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:34,08:00,2018-10-28,2018-12-03,[],"About 100ft away in terra firme forest. ID certainty, 95%.",no,no,no,,,no,,,48000
440015,Crypturellus,cinereus,,birds,Cinereous Tinamou,Jerome Fischer,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",-4.2889,-70.2948,80,song,,,field recording,//xeno-canto.org/440015,https://xeno-canto.org/440015/download,"XC440015-Cinereous Tinamou, 181023-006.mp3","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC440015-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC440015-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC440015-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC440015-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC440015-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC440015-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JPBSNBUUEF/wave/XC440015-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,17:00,2018-10-23,2018-10-25,[],,no,no,no,,,no,,,44100
435858,Crypturellus,cinereus,,birds,Cinereous Tinamou,Guy Kirwan,Brazil,"Floresta Estadual Rio Preto-Jacundá, Machadinho d'Oeste, Rondônia",-8.9244,-62.0836,80,song,,,field recording,//xeno-canto.org/435858,https://xeno-canto.org/435858/download,"XC435858-180726_12_Cinereous Tinamou_Tabajara, RO, Brazil_25 July 2018.mp3","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435858-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435858-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435858-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:54,09:00,2018-07-25,2018-09-24,[],Same individual as in XC435857.,no,no,no,,,no,,,44100
435857,Crypturellus,cinereus,,birds,Cinereous Tinamou,Guy Kirwan,Brazil,"Floresta Estadual Rio Preto-Jacundá, Machadinho d'Oeste, Rondônia",-8.9244,-62.0836,80,song,,,field recording,//xeno-canto.org/435857,https://xeno-canto.org/435857/download,"XC435857-180726_11_Cinereous Tinamou_Tabajara, RO, Brazil_25 July 2018.mp3","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435857-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435857-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435857-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435857-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435857-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435857-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/wave/XC435857-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:44,09:00,2018-07-25,2018-09-24,[],In taller forest.,no,no,no,,,no,,,44100
429417,Crypturellus,cinereus,,birds,Cinereous Tinamou,Bobby Wilcox,Brazil,"Cristalino Jungle Lodge-Limao, Alta Floresta, Mato Grosso",-9.5383,-55.9029,240,song,,,field recording,//xeno-canto.org/429417,https://xeno-canto.org/429417/download,XC429417-180804_2825 VATI 40ft Cris 1730 mp3 amp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC429417-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC429417-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC429417-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC429417-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC429417-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC429417-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YHKQPPJDVP/wave/XC429417-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:20,17:30,2018-08-04,2018-08-06,[],About 40ft away on edge previously logged terra firme.,no,no,no,,,no,,,48000
407245,Crypturellus,cinereus,,birds,Cinereous Tinamou,GABRIEL LEITE,Brazil,"Sistemas de Trilhas do PPBio, Parque Nacional do Viruá, Caracaraí, Roraima",1.483,-61.0109,80,song,,,field recording,//xeno-canto.org/407245,https://xeno-canto.org/407245/download,XC407245-Crypturellus cinereus_Virua_1005.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC407245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC407245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC407245-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC407245-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC407245-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC407245-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC407245-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:26,07:30,2018-03-12,2018-03-25,[],,no,no,no,,,no,,,48000
403446,Crypturellus,cinereus,,birds,Cinereous Tinamou,Estevao Santos,Brazil,"Sinop, Mato Grosso",-11.7546,-55.6378,340,song,,,field recording,//xeno-canto.org/403446,https://xeno-canto.org/403446/download,XC403446-Inhambu pixuna finalizado.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/ffts/XC403446-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/ffts/XC403446-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/ffts/XC403446-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/ffts/XC403446-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/wave/XC403446-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/wave/XC403446-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGPZBYIAVU/wave/XC403446-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,07:30,2017-09-19,2018-02-24,[],"Very common in the region, there were almost 4 individuals vocalizing in the same place that day. With Lisa Miron and Maickel Sand.",no,no,no,,,no,,,44100
372434,Crypturellus,cinereus,,birds,Cinereous Tinamou,Pedro Meloni Nassar,Brazil,"Tefé, Amazonas",-3.4456,-64.6843,70,song,,,field recording,//xeno-canto.org/372434,https://xeno-canto.org/372434/download,XC372434-crypturellus[1].mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/ffts/XC372434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/ffts/XC372434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/ffts/XC372434-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/ffts/XC372434-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/wave/XC372434-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/wave/XC372434-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OMOBFVJLSH/wave/XC372434-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:17,07:00,2017-05-13,2017-05-28,[],"Terra firme forest fragment in the 12 km of Estrada da Emade, Tefé. This area contains good forests patch, few clean igarapés and some agricultural small manioc places.",no,no,yes,,,no,,,44100
358883,Crypturellus,cinereus,,birds,Cinereous Tinamou,Tulio Dornas,Brazil,"P.A. Nova União, Araguatins, Tocantins",-5.3217,-48.3606,150,song,,,field recording,//xeno-canto.org/358883,https://xeno-canto.org/358883/download,XC358883-Crypturellus_cinereus-1819222.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC358883-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC358883-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC358883-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC358883-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC358883-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC358883-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUQGBMRNC/wave/XC358883-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:25,08:30,2014-07-02,2017-03-13,[],A couple in duet.,no,no,no,,,no,,,44100
340660,Crypturellus,cinereus,,birds,Cinereous Tinamou,Jeremy Minns,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,260,song,,,field recording,//xeno-canto.org/340660,https://xeno-canto.org/340660/download,XC340660-CRYCIN17.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340660-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC340660-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC340660-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:56,10:18,2003-11-29,2016-10-28,[],secondary growth with tall cecropias ,no,no,no,,,no,,,44100
330933,Crypturellus,cinereus,,birds,Cinereous Tinamou,Rodrigo Dela Rosa,Brazil,"Sinop, Mato Grosso",-11.7523,-55.6349,360,song,,,field recording,//xeno-canto.org/330933,https://xeno-canto.org/330933/download,XC330933-Crypturellus sp 3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330933-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330933-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330933-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330933-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330933-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330933-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330933-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:37,18:00,2016-08-01,2016-08-12,['Micrastur mirandollei'],,no,no,no,,,no,,,48000
329089,Crypturellus,cinereus,,birds,Cinereous Tinamou,Fernando Igor de Godoy,Brazil,"Ramal Seringal Cachoeira, Xapuri, Acre",-10.8954,-68.3632,260,song,,,field recording,//xeno-canto.org/329089,https://xeno-canto.org/329089/download,XC329089-Crypturellus cinereus(song)2XapuriAC220613.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC329089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC329089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC329089-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC329089-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC329089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC329089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CHDHFSVVIN/wave/XC329089-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:57,08:30,2013-06-22,2016-07-28,[],,no,no,no,,,no,,,48000
